PersonnelID,Crash ID,Gender,Age Group,Road User
54075,19894125,Male,26_to_39,Driver
54076,19891255,Male,40_to_64,Driver
54077,19892029,Male,26_to_39,Passenger
54078,19892029,Male,26_to_39,Driver
54079,19896014,Male,17_to_25,Driver
54080,19894097,Male,26_to_39,Pedestrian
54081,19891739,Male,40_to_64,Driver
54082,19891305,Female,0_to_16,Passenger
54083,19893115,Male,75_or_older,Driver
54084,19893051,Female,17_to_25,Passenger
54085,19895167,Male,17_to_25,Pedal cyclist
54086,19893016,Female,40_to_64,Driver
54087,19891451,Male,0_to_16,Passenger
54088,19891296,Male,17_to_25,Driver
54089,19895014,Male,17_to_25,Passenger
54090,19892471,Male,0_to_16,Pedestrian
54091,19893223,Male,17_to_25,Passenger
54092,19895200,Female,40_to_64,Driver
54093,19891352,Male,40_to_64,Pedestrian
54094,19893042,Male,40_to_64,Motorcycle rider
54095,19891681,Male,26_to_39,Motorcycle rider
54096,19892449,Male,65_to_74,Driver
54097,19891133,Female,40_to_64,Driver
54098,19892280,Female,17_to_25,Passenger
54099,19892280,Male,17_to_25,Driver
54100,19893231,Male,26_to_39,Passenger
54101,19894119,Male,17_to_25,Pedestrian
54102,19892629,Male,17_to_25,Passenger
54103,19892193,Male,40_to_64,Pedestrian
54104,19891281,Male,17_to_25,Driver
54105,19892112,Male,40_to_64,Driver
54106,19891237,Female,26_to_39,Passenger
54107,19891508,Male,26_to_39,Driver
54108,19891180,Male,17_to_25,Driver
54109,19891527,Male,40_to_64,Driver
54110,19892671,Male,17_to_25,Driver
54111,19895046,Female,17_to_25,Driver
54112,19892534,Male,17_to_25,Passenger
54113,19892534,Male,0_to_16,Passenger
54114,19892534,Male,17_to_25,Driver
54115,19895162,Male,17_to_25,Driver
54116,19894159,Male,0_to_16,Pedestrian
54117,19894073,Male,17_to_25,Driver
54118,19892183,Male,17_to_25,Driver
54119,19891126,Male,17_to_25,Driver
54120,19892402,Male,17_to_25,Driver
54121,19891578,Male,17_to_25,Motorcycle rider
54122,19894019,Male,17_to_25,Driver
54123,19893177,Male,65_to_74,Driver
54124,19893018,Male,26_to_39,Driver
54125,19893017,Female,75_or_older,Passenger
54126,19893017,Male,75_or_older,Driver
54127,19891732,Male,17_to_25,Motorcycle rider
54128,19891769,Male,40_to_64,Motorcycle rider
54129,19892543,Male,40_to_64,Pedestrian
54130,19891738,Male,17_to_25,Pedestrian
54131,19891631,Female,26_to_39,Passenger
54132,19891631,Female,0_to_16,Passenger
54133,19892384,Male,26_to_39,Driver
54134,19893310,Female,17_to_25,Pedestrian
54135,19892637,Male,17_to_25,Passenger
54136,19892117,Female,17_to_25,Pedestrian
54137,19891084,Male,17_to_25,Passenger
54138,19891084,Male,26_to_39,Driver
54139,19891084,Male,17_to_25,Driver
54140,19892580,Female,17_to_25,Passenger
54141,19894056,Male,40_to_64,Driver
54142,19891162,Male,26_to_39,Driver
54143,19891724,Male,17_to_25,Driver
54144,19891724,Male,40_to_64,Driver
54145,19898008,Male,26_to_39,Motorcycle rider
54146,19898008,Male,17_to_25,Motorcycle pillion passenger
54147,19891711,Male,40_to_64,Driver
54148,19892407,Male,26_to_39,Driver
54149,19891342,Male,26_to_39,Driver
54150,19892293,Female,26_to_39,Passenger
54151,19892196,Male,75_or_older,Driver
54152,19891402,Male,40_to_64,Pedestrian
54153,19894093,Male,40_to_64,Driver
54154,19895097,Male,17_to_25,Motorcycle rider
54155,19891228,Male,26_to_39,Motorcycle rider
54156,19891712,Male,17_to_25,Motorcycle rider
54157,19892418,Female,17_to_25,Driver
54158,19892418,Male,26_to_39,Driver
54159,19891276,Male,75_or_older,Driver
54160,19892524,Male,75_or_older,Pedestrian
54161,19891509,Female,40_to_64,Pedestrian
54162,19892232,Male,40_to_64,Pedal cyclist
54163,19897016,Male,17_to_25,Motorcycle rider
54164,19891062,Male,26_to_39,Driver
54165,19894124,Male,17_to_25,Pedestrian
54166,19895143,Male,26_to_39,Pedestrian
54167,19891598,Male,0_to_16,Driver
54168,19892592,Male,26_to_39,Motorcycle rider
54169,19892404,Female,75_or_older,Pedestrian
54170,19892095,Female,40_to_64,Passenger
54171,19892048,Female,40_to_64,Passenger
54172,19892048,Male,65_to_74,Driver
54173,19893358,Female,75_or_older,Passenger
54174,19893358,Male,75_or_older,Driver
54175,19896022,Female,40_to_64,Passenger
54176,19895179,Male,26_to_39,Motorcycle rider
54177,19892184,Female,17_to_25,Driver
54178,19892285,Female,40_to_64,Pedestrian
54179,19894117,Female,75_or_older,Driver
54180,19892608,Male,75_or_older,Pedestrian
54181,19896029,Male,0_to_16,Pedestrian
54182,19897021,Male,40_to_64,Driver
54183,19891290,Male,26_to_39,Driver
54184,19895090,Male,26_to_39,Passenger
54185,19895090,Male,26_to_39,Driver
54186,19892533,Male,26_to_39,Driver
54187,19891439,Female,40_to_64,Pedestrian
54188,19893057,Male,26_to_39,Driver
54189,19891630,Male,26_to_39,Pedestrian
54190,19892522,Female,75_or_older,Pedestrian
54191,19894122,Male,75_or_older,Pedestrian
54192,19895104,Male,40_to_64,Driver
54193,19892256,Male,17_to_25,Motorcycle rider
54194,19895057,Male,26_to_39,Passenger
54195,19895096,Male,40_to_64,Passenger
54196,19891433,Male,26_to_39,Passenger
54197,19895169,Male,26_to_39,Driver
54198,19891708,Female,17_to_25,Pedestrian
54199,19893301,Male,40_to_64,Driver
54200,19891002,Male,40_to_64,Pedestrian
54201,19893140,Male,26_to_39,Pedestrian
54202,19893174,Male,26_to_39,Motorcycle rider
54203,19896015,Male,17_to_25,Passenger
54204,19893046,Male,17_to_25,Motorcycle rider
54205,19893371,Male,0_to_16,Driver
54206,19893371,Male,0_to_16,Passenger
54207,19891174,Male,17_to_25,Motorcycle rider
54208,19892565,Male,40_to_64,Driver
54209,19893282,Male,17_to_25,Passenger
54210,19892277,Male,75_or_older,Pedestrian
54211,19892231,Female,75_or_older,Pedestrian
54212,19891452,Male,17_to_25,Passenger
54213,19893183,Male,17_to_25,Motorcycle rider
54214,19896067,Female,17_to_25,Driver
54215,19891492,Male,65_to_74,Driver
54216,19892052,Female,17_to_25,Pedestrian
54217,19895118,Male,17_to_25,Driver
54218,19891199,Female,17_to_25,Driver
54219,19891594,Male,26_to_39,Motorcycle rider
54220,19891646,Male,26_to_39,Driver
54221,19891051,Male,17_to_25,Driver
54222,19895140,Male,26_to_39,Pedestrian
54223,19891169,Male,17_to_25,Passenger
54224,19893145,Female,26_to_39,Driver
54225,19893198,Female,26_to_39,Driver
54226,19892662,Female,40_to_64,Driver
54227,19893168,Male,65_to_74,Driver
54228,19892242,Female,65_to_74,Driver
54229,19892646,Male,40_to_64,Driver
54230,19892553,Male,17_to_25,Pedal cyclist
54231,19892624,Male,75_or_older,Driver
54232,19893210,Male,75_or_older,Pedestrian
54233,19891212,Male,26_to_39,Motorcycle rider
54234,19891514,Male,75_or_older,Pedestrian
54235,19897034,Male,26_to_39,Passenger
54236,19891198,Female,40_to_64,Driver
54237,19891198,Female,0_to_16,Passenger
54238,19891064,Male,40_to_64,Driver
54239,19897051,Female,0_to_16,Passenger
54240,19891061,Male,75_or_older,Passenger
54241,19892554,Male,0_to_16,Pedestrian
54242,19893239,Female,40_to_64,Passenger
54243,19893338,Male,26_to_39,Motorcycle rider
54244,19893345,Male,40_to_64,Driver
54245,19895077,Male,26_to_39,Passenger
54246,19892142,Female,40_to_64,Pedestrian
54247,19891321,Male,65_to_74,Driver
54248,19897014,Male,26_to_39,Driver
54249,19893095,Male,0_to_16,Passenger
54250,19891556,Male,17_to_25,Driver
54251,19891677,Male,40_to_64,Pedestrian
54252,19893053,Male,40_to_64,Pedestrian
54253,19898010,Male,40_to_64,Driver
54254,19894080,Female,26_to_39,Passenger
54255,19891506,Male,40_to_64,Pedestrian
54256,19892105,Male,17_to_25,Passenger
54257,19896016,Male,17_to_25,Motorcycle rider
54258,19892503,Male,40_to_64,Pedal cyclist
54259,19891761,Female,40_to_64,Pedestrian
54260,19895199,Male,40_to_64,Driver
54261,19895098,Male,0_to_16,Pedestrian
54262,19891591,Male,26_to_39,Pedestrian
54263,19895038,Male,17_to_25,Pedestrian
54264,19892388,Male,17_to_25,Passenger
54265,19892496,Male,17_to_25,Driver
54266,19891660,Male,17_to_25,Driver
54267,19891734,Male,26_to_39,Driver
54268,19893211,Male,26_to_39,Driver
54269,19892555,Male,0_to_16,Pedal cyclist
54270,19894196,Male,40_to_64,Pedal cyclist
54271,19892362,Male,26_to_39,Passenger
54272,19895078,Male,40_to_64,Pedestrian
54273,19891171,Male,65_to_74,Driver
54274,19891741,Female,65_to_74,Pedestrian
54275,19891101,Male,40_to_64,Pedestrian
54276,19891771,Female,0_to_16,Pedestrian
54277,19891023,Female,17_to_25,Driver
54278,19891652,Female,40_to_64,Passenger
54279,19891665,Female,0_to_16,Pedestrian
54280,19891267,Male,26_to_39,Passenger
54281,19895127,Female,0_to_16,Passenger
54282,19893061,Male,26_to_39,Driver
54283,19895026,Female,40_to_64,Passenger
54284,19895026,Male,40_to_64,Driver
54285,19892236,Female,65_to_74,Pedestrian
54286,19892513,Male,17_to_25,Motorcycle rider
54287,19893098,Male,26_to_39,Motorcycle rider
54288,19894140,Male,17_to_25,Pedestrian
54289,19892347,Male,26_to_39,Driver
54290,19893120,Male,17_to_25,Driver
54291,19892663,Female,17_to_25,Passenger
54292,19891718,Male,17_to_25,Driver
54293,19891718,Male,17_to_25,Passenger
54294,19891121,Male,26_to_39,Driver
54295,19894062,Male,26_to_39,Driver
54296,19892041,Female,17_to_25,Driver
54297,19893172,Male,26_to_39,Passenger
54298,19893172,Female,17_to_25,Driver
54299,19895037,Male,17_to_25,Motorcycle rider
54300,19897040,Male,40_to_64,Passenger
54301,19893137,Male,17_to_25,Motorcycle rider
54302,19895111,Male,0_to_16,Pedestrian
54303,19893205,Female,40_to_64,Passenger
54304,19893205,Female,75_or_older,Passenger
54305,19893205,Male,40_to_64,Passenger
54306,19891584,Male,26_to_39,Passenger
54307,19894002,Male,26_to_39,Passenger
54308,19893038,Male,26_to_39,Driver
54309,19892601,Female,0_to_16,Pedal cyclist
54310,19891346,Female,40_to_64,Driver
54311,19892334,Male,17_to_25,Passenger
54312,19893368,Male,17_to_25,Passenger
54313,19892597,Male,75_or_older,Driver
54314,19894084,Male,26_to_39,Driver
54315,19893324,Male,26_to_39,Passenger
54316,19892678,Female,40_to_64,Driver
54317,19892100,Male,40_to_64,Passenger
54318,19894149,Female,40_to_64,Passenger
54319,19892358,Male,26_to_39,Driver
54320,19891120,Male,26_to_39,Driver
54321,19891120,Male,26_to_39,Passenger
54322,19891516,Female,17_to_25,Passenger
54323,19895178,Male,17_to_25,Pedestrian
54324,19893049,Male,26_to_39,Pedestrian
54325,19891721,Male,17_to_25,Driver
54326,19891721,Male,17_to_25,Passenger
54327,19895070,Male,17_to_25,Motorcycle rider
54328,19891363,Male,17_to_25,Driver
54329,19891363,Female,17_to_25,Passenger
54330,19892211,Male,26_to_39,Motorcycle rider
54331,19895184,Male,17_to_25,Driver
54332,19892436,Male,17_to_25,Driver
54333,19892570,Male,26_to_39,Driver
54334,19892140,Female,75_or_older,Pedestrian
54335,19893184,Male,0_to_16,Pedal cyclist
54336,19891128,Female,40_to_64,Passenger
54337,19891486,Male,26_to_39,Motorcycle rider
54338,19891479,Female,40_to_64,Driver
54339,19891479,Male,40_to_64,Passenger
54340,19891667,Male,17_to_25,Pedal cyclist
54341,19893263,Female,65_to_74,Passenger
54342,19891746,Male,0_to_16,Pedestrian
54343,19892200,Female,0_to_16,Passenger
54344,19891102,Male,26_to_39,Pedestrian
54345,19892292,Male,17_to_25,Driver
54346,19892292,Female,0_to_16,Passenger
54347,19891736,Male,40_to_64,Driver
54348,19891736,Female,40_to_64,Passenger
54349,19892374,Female,75_or_older,Pedestrian
54350,19893259,Male,0_to_16,Passenger
54351,19893259,Male,40_to_64,Driver
54352,19893259,Male,17_to_25,Driver
54353,19892273,Female,40_to_64,Pedestrian
54354,19893307,Male,26_to_39,Pedestrian
54355,19892316,Female,17_to_25,Pedestrian
54356,19895107,Male,17_to_25,Passenger
54357,19893354,Male,17_to_25,Pedestrian
54358,19892302,Female,17_to_25,Driver
54359,19893150,Male,17_to_25,Motorcycle rider
54360,19891196,Male,17_to_25,Motorcycle rider
54361,19891780,Female,26_to_39,Driver
54362,19891376,Male,75_or_older,Pedestrian
54363,19892161,Male,40_to_64,Driver
54364,19891405,Male,0_to_16,Motorcycle rider
54365,19891251,Male,26_to_39,Motorcycle rider
54366,19895076,Male,0_to_16,Pedestrian
54367,19893267,Female,26_to_39,Passenger
54368,19893273,Female,26_to_39,Driver
54369,19895173,Female,26_to_39,Passenger
54370,19893320,Male,26_to_39,Driver
54371,19893320,Male,17_to_25,Passenger
54372,19891438,Male,0_to_16,Pedal cyclist
54373,19891200,Female,40_to_64,Pedestrian
54374,19891038,Male,17_to_25,Driver
54375,19892583,Male,26_to_39,Pedestrian
54376,19895201,Male,17_to_25,Driver
54377,19895117,Male,40_to_64,Driver
54378,19891060,Male,26_to_39,Driver
54379,19891060,Male,26_to_39,Passenger
54380,19896003,Male,17_to_25,Driver
54381,19895166,Male,26_to_39,Driver
54382,19893044,Male,65_to_74,Pedestrian
54383,19892514,Female,40_to_64,Pedestrian
54384,19897037,Male,17_to_25,Passenger
54385,19892259,Male,26_to_39,Driver
54386,19891227,Male,65_to_74,Pedestrian
54387,19896009,Male,75_or_older,Driver
54388,19894041,Male,75_or_older,Pedestrian
54389,19891393,Female,0_to_16,Passenger
54390,19891219,Male,0_to_16,Passenger
54391,19897008,Male,75_or_older,Passenger
54392,19891391,Female,75_or_older,Passenger
54393,19892326,Male,17_to_25,Motorcycle rider
54394,19891286,Male,26_to_39,Driver
54395,19892218,Male,40_to_64,Driver
54396,19893035,Male,0_to_16,Pedestrian
54397,19892617,Male,17_to_25,Driver
54398,19892635,Male,17_to_25,Motorcycle rider
54399,19893187,Female,17_to_25,Driver
54400,19891144,Male,75_or_older,Pedestrian
54401,19891115,Male,17_to_25,Pedestrian
54402,19892426,Male,26_to_39,Driver
54403,19892278,Female,17_to_25,Passenger
54404,19892619,Male,17_to_25,Passenger
54405,19893289,Male,17_to_25,Driver
54406,19891726,Female,26_to_39,Driver
54407,19894191,Female,26_to_39,Driver
54408,19892096,Female,40_to_64,Driver
54409,19891271,Female,17_to_25,Driver
54410,19891489,Male,75_or_older,Pedestrian
54411,19891491,Male,40_to_64,Driver
54412,19891258,Male,0_to_16,Motorcycle rider
54413,19891470,Male,0_to_16,Passenger
54414,19891470,Female,26_to_39,Driver
54415,19897003,Male,0_to_16,Driver
54416,19893066,Male,17_to_25,Passenger
54417,19892188,Female,40_to_64,Driver
54418,19892339,Male,26_to_39,Motorcycle rider
54419,19892364,Male,0_to_16,Pedal cyclist
54420,19891719,Female,0_to_16,Pedestrian
54421,19891292,Male,0_to_16,Passenger
54422,19892501,Male,0_to_16,Pedestrian
54423,19893192,Male,0_to_16,Passenger
54424,19896002,Male,0_to_16,Passenger
54425,19896002,Male,26_to_39,Driver
54426,19891127,Female,17_to_25,Passenger
54427,19892170,Male,17_to_25,Motorcycle rider
54428,19896040,Female,17_to_25,Driver
54429,19891662,Male,26_to_39,Driver
54430,19891185,Male,0_to_16,Passenger
54431,19891425,Male,65_to_74,Pedestrian
54432,19891396,Male,17_to_25,Driver
54433,19891396,Female,26_to_39,Passenger
54434,19892094,Male,40_to_64,Pedestrian
54435,19895131,Female,17_to_25,Driver
54436,19893296,Female,17_to_25,Passenger
54437,19895134,Male,40_to_64,Driver
54438,19893218,Male,26_to_39,Driver
54439,19893218,Male,40_to_64,Driver
54440,19892432,Female,65_to_74,Driver
54441,19894162,Male,26_to_39,Pedestrian
54442,19891304,Female,26_to_39,Passenger
54443,19891124,Female,17_to_25,Driver
54444,19893216,Male,26_to_39,Pedal cyclist
54445,19892180,Female,17_to_25,Driver
54446,19892122,Male,40_to_64,Pedestrian
54447,19891668,Male,17_to_25,Motorcycle rider
54448,19892498,Female,75_or_older,Pedestrian
54449,19891369,Male,17_to_25,Driver
54450,19896012,Female,0_to_16,Passenger
54451,19893002,Male,40_to_64,Motorcycle rider
54452,19894142,Male,26_to_39,Motorcycle rider
54453,19897055,Male,17_to_25,Motorcycle rider
54454,19892136,Male,26_to_39,Pedal cyclist
54455,19893068,Male,40_to_64,Driver
54456,19892398,Male,40_to_64,Pedestrian
54457,19891559,Female,40_to_64,Passenger
54458,19891559,Male,40_to_64,Driver
54459,19891559,Male,0_to_16,Passenger
54460,19891559,Female,0_to_16,Passenger
54461,19896034,Male,26_to_39,Pedestrian
54462,19897032,Male,0_to_16,Pedestrian
54463,19892074,Male,26_to_39,Driver
54464,19895157,Male,17_to_25,Driver
54465,19891401,Male,40_to_64,Pedestrian
54466,19897052,Male,17_to_25,Passenger
54467,19895048,Female,17_to_25,Passenger
54468,19895048,Male,17_to_25,Driver
54469,19891181,Male,17_to_25,Driver
54470,19897031,Male,17_to_25,Pedestrian
54471,19892291,Male,40_to_64,Driver
54472,19891618,Male,17_to_25,Driver
54473,19891394,Male,17_to_25,Passenger
54474,19897049,Male,26_to_39,Driver
54475,19892158,Male,0_to_16,Pedal cyclist
54476,19895165,Male,17_to_25,Driver
54477,19892060,Female,40_to_64,Pedal cyclist
54478,19891233,Male,0_to_16,Passenger
54479,19891233,Male,26_to_39,Driver
54480,19891233,Female,26_to_39,Passenger
54481,19891610,Female,26_to_39,Driver
54482,19892046,Male,40_to_64,Pedestrian
54483,19891164,Male,17_to_25,Pedal cyclist
54484,19895159,Female,0_to_16,Passenger
54485,19892391,Female,40_to_64,Pedestrian
54486,19892417,Male,40_to_64,Driver
54487,19894086,Female,17_to_25,Passenger
54488,19894086,Male,17_to_25,Driver
54489,19894086,Male,26_to_39,Passenger
54490,19894158,Male,17_to_25,Motorcycle rider
54491,19891203,Male,17_to_25,Pedestrian
54492,19892106,Male,40_to_64,Driver
54493,19892106,Male,26_to_39,Driver
54494,19891596,Male,17_to_25,Motorcycle rider
54495,19891522,Female,40_to_64,Passenger
54496,19892019,Female,17_to_25,Passenger
54497,19893069,Male,17_to_25,Driver
54498,19892390,Male,40_to_64,Driver
54499,19891426,Male,26_to_39,Passenger
54500,19893270,Male,40_to_64,Driver
54501,19891524,Female,40_to_64,Passenger
54502,19891524,Female,17_to_25,Passenger
54503,19898005,Male,26_to_39,Pedestrian
54504,19892296,Male,17_to_25,Driver
54505,19891419,Female,26_to_39,Passenger
54506,19891099,Male,26_to_39,Driver
54507,19892056,Male,26_to_39,Pedestrian
54508,19893010,Female,17_to_25,Driver
54509,19891777,Male,26_to_39,Driver
54510,19891777,Male,17_to_25,Driver
54511,19892113,Male,40_to_64,Driver
54512,19892427,Female,40_to_64,Driver
54513,19891314,Female,40_to_64,Passenger
54514,19891773,Female,40_to_64,Passenger
54515,19896056,Female,17_to_25,Driver
54516,19896056,Female,0_to_16,Passenger
54517,19892456,Male,0_to_16,Pedestrian
54518,19894075,Male,75_or_older,Passenger
54519,19891543,Female,65_to_74,Passenger
54520,19892030,Female,40_to_64,Passenger
54521,19892030,Male,40_to_64,Driver
54522,19893040,Male,65_to_74,Pedal cyclist
54523,19891347,Female,40_to_64,Passenger
54524,19892109,Male,40_to_64,Driver
54525,19894053,Male,0_to_16,Pedestrian
54526,19892634,Female,40_to_64,Passenger
54527,19892634,Female,26_to_39,Driver
54528,19892177,Male,17_to_25,Driver
54529,19892260,Male,17_to_25,Driver
54530,19895183,Male,17_to_25,Motorcycle rider
54531,19891705,Male,40_to_64,Driver
54532,19891705,Female,40_to_64,Passenger
54533,19891057,Male,40_to_64,Driver
54534,19898006,Female,17_to_25,Driver
54535,19892451,Male,75_or_older,Pedestrian
54536,19893313,Female,40_to_64,Driver
54537,19891727,Female,75_or_older,Pedestrian
54538,19891497,Female,26_to_39,Passenger
54539,19891497,Male,26_to_39,Driver
54540,19892255,Male,40_to_64,Driver
54541,19892271,Female,0_to_16,Passenger
54542,19891772,Male,26_to_39,Pedestrian
54543,19892594,Female,26_to_39,Passenger
54544,19893124,Male,40_to_64,Pedestrian
54545,19895094,Male,17_to_25,Motorcycle rider
54546,19891501,Male,17_to_25,Passenger
54547,19891501,Female,17_to_25,Passenger
54548,19891501,Male,17_to_25,Driver
54549,19894003,Female,17_to_25,Passenger
54550,19892067,Male,26_to_39,Pedestrian
54551,19892464,Male,17_to_25,Driver
54552,19893107,Male,26_to_39,Driver
54553,19897024,Male,17_to_25,Passenger
54554,19892063,Male,17_to_25,Pedestrian
54555,19893226,Male,17_to_25,Motorcycle rider
54556,19891066,Male,17_to_25,Passenger
54557,19891626,Male,17_to_25,Passenger
54558,19891626,Male,26_to_39,Passenger
54559,19891626,Male,17_to_25,Driver
54560,19892665,Male,26_to_39,Driver
54561,19891125,Male,17_to_25,Driver
54562,19894107,Male,17_to_25,Driver
54563,19891269,Male,17_to_25,Driver
54564,19893089,Female,17_to_25,Driver
54565,19896027,Male,17_to_25,Driver
54566,19895042,Female,75_or_older,Passenger
54567,19895042,Female,0_to_16,Passenger
54568,19895042,Female,40_to_64,Driver
54569,19892132,Male,17_to_25,Motorcycle rider
54570,19891359,Female,17_to_25,Pedestrian
54571,19893337,Male,26_to_39,Motorcycle rider
54572,19891490,Female,75_or_older,Passenger
54573,19891490,Male,75_or_older,Driver
54574,19896017,Male,65_to_74,Passenger
54575,19896017,Female,40_to_64,Passenger
54576,19891170,Male,26_to_39,Pedestrian
54577,19891540,Male,17_to_25,Passenger
54578,19894006,Male,40_to_64,Driver
54579,19891595,Male,26_to_39,Driver
54580,19892387,Male,26_to_39,Driver
54581,19892387,Male,65_to_74,Passenger
54582,19892424,Male,26_to_39,Driver
54583,19892424,Female,17_to_25,Driver
54584,19892424,Male,17_to_25,Passenger
54585,19892276,Male,26_to_39,Pedestrian
54586,19892561,Male,40_to_64,Pedestrian
54587,19895012,Male,26_to_39,Pedestrian
54588,19894105,Male,17_to_25,Motorcycle pillion passenger
54589,19891654,Male,17_to_25,Motorcycle rider
54590,19894156,Male,17_to_25,Driver
54591,19892610,Male,26_to_39,Motorcycle rider
54592,19891664,Male,26_to_39,Driver
54593,19894193,Male,17_to_25,Driver
54594,19895059,Male,40_to_64,Driver
54595,19891670,Male,40_to_64,Pedestrian
54596,19891428,Male,17_to_25,Driver
54597,19897025,Female,65_to_74,Passenger
54598,19891707,Male,40_to_64,Driver
54599,19891707,Female,40_to_64,Passenger
54600,19893004,Male,65_to_74,Motorcycle rider
54601,19892243,Male,75_or_older,Pedal cyclist
54602,19896048,Female,0_to_16,Passenger
54603,19892021,Male,26_to_39,Driver
54604,19891143,Male,26_to_39,Driver
54605,19893220,Male,26_to_39,Motorcycle rider
54606,19892068,Male,26_to_39,Pedestrian
54607,19895030,Male,17_to_25,Driver
54608,19891692,Male,0_to_16,Pedal cyclist
54609,19891001,Male,65_to_74,Passenger
54610,19891488,Female,75_or_older,Passenger
54611,19891029,Male,17_to_25,Motorcycle rider
54612,19895102,Male,17_to_25,Motorcycle rider
54613,19892318,Male,40_to_64,Pedestrian
54614,19892269,Male,0_to_16,Pedestrian
54615,19892199,Male,26_to_39,Pedestrian
54616,19892564,Male,0_to_16,Pedestrian
54617,19893291,Male,40_to_64,Passenger
54618,19892448,Male,65_to_74,Pedestrian
54619,19891609,Female,40_to_64,Driver
54620,19892511,Male,17_to_25,Driver
54621,19891205,Male,26_to_39,Pedestrian
54622,19891089,Male,0_to_16,Pedal cyclist
54623,19893339,Female,26_to_39,Passenger
54624,19893329,Male,17_to_25,Motorcycle rider
54625,19892644,Male,26_to_39,Driver
54626,19895001,Male,17_to_25,Driver
54627,19892574,Male,40_to_64,Driver
54628,19891329,Male,26_to_39,Pedestrian
54629,19892480,Male,26_to_39,Pedestrian
54630,19892283,Male,40_to_64,Driver
54631,19891403,Male,26_to_39,Driver
54632,19894089,Male,65_to_74,Pedal cyclist
54633,19891052,Female,40_to_64,Pedestrian
54634,19891114,Male,40_to_64,Passenger
54635,19891005,Female,40_to_64,Passenger
54636,19891005,Male,0_to_16,Passenger
54637,19891005,Male,17_to_25,Driver
54638,19892423,Female,17_to_25,Passenger
54639,19892423,Male,17_to_25,Driver
54640,19892649,Male,0_to_16,Passenger
54641,19892225,Male,40_to_64,Driver
54642,19893234,Male,17_to_25,Pedestrian
54643,19891377,Male,26_to_39,Driver
54644,19896007,Female,40_to_64,Passenger
54645,19891619,Female,40_to_64,Pedestrian
54646,19891108,Male,0_to_16,Pedestrian
54647,19894092,Male,26_to_39,Pedal cyclist
54648,19893091,Male,65_to_74,Pedestrian
54649,19893135,Male,17_to_25,Passenger
54650,19891214,Male,26_to_39,Driver
54651,19891554,Male,75_or_older,Pedestrian
54652,19891068,Male,75_or_older,Pedestrian
54653,19891456,Male,17_to_25,Driver
54654,19891456,Male,26_to_39,Passenger
54655,19895013,Male,17_to_25,Motorcycle rider
54656,19893142,Male,0_to_16,Passenger
54657,19891574,Male,17_to_25,Motorcycle rider
54658,19891313,Male,40_to_64,Driver
54659,19892653,Male,40_to_64,Driver
54660,19893323,Male,40_to_64,Motorcycle rider
54661,19892488,Male,26_to_39,Pedal cyclist
54662,19892363,Female,40_to_64,Pedestrian
54663,19891339,Male,40_to_64,Pedestrian
54664,19894200,Male,75_or_older,Pedal cyclist
54665,19891358,Female,75_or_older,Pedestrian
54666,19892111,Male,40_to_64,Driver
54667,19891504,Male,65_to_74,Driver
54668,19892325,Female,40_to_64,Driver
54669,19893265,Male,40_to_64,Driver
54670,19893370,Female,17_to_25,Passenger
54671,19894147,Male,65_to_74,Pedestrian
54672,19891266,Male,17_to_25,Motorcycle rider
54673,19895214,Male,0_to_16,Passenger
54674,19894139,Female,40_to_64,Driver
54675,19896031,Male,40_to_64,Driver
54676,19895091,Male,17_to_25,Pedestrian
54677,19892632,Male,17_to_25,Motorcycle rider
54678,19891250,Male,40_to_64,Driver
54679,19892272,Female,0_to_16,Pedestrian
54680,19895085,Male,26_to_39,Pedestrian
54681,19892168,Male,40_to_64,Driver
54682,19891374,Male,17_to_25,Passenger
54683,19896043,Male,17_to_25,Motorcycle rider
54684,19897026,Male,17_to_25,Passenger
54685,19897026,Female,26_to_39,Driver
54686,19891742,Male,17_to_25,Driver
54687,19892075,Female,75_or_older,Pedestrian
54688,19891756,Female,75_or_older,Pedestrian
54689,19893186,Female,17_to_25,Passenger
54690,19892465,Female,26_to_39,Driver
54691,19893274,Male,26_to_39,Motorcycle rider
54692,19891658,Male,17_to_25,Driver
54693,19893357,Female,75_or_older,Driver
54694,19892034,Male,40_to_64,Motorcycle rider
54695,19893315,Male,26_to_39,Driver
54696,19891434,Male,40_to_64,Pedestrian
54697,19892476,Male,26_to_39,Motorcycle rider
54698,19892672,Male,65_to_74,Pedestrian
54699,19891217,Male,75_or_older,Driver
54700,19893268,Female,40_to_64,Pedestrian
54701,19892026,Male,26_to_39,Pedal cyclist
54702,19891700,Male,75_or_older,Pedestrian
54703,19891194,Male,26_to_39,Driver
54704,19893221,Male,26_to_39,Pedestrian
54705,19893129,Female,0_to_16,Motorcycle pillion passenger
54706,19892664,Male,40_to_64,Driver
54707,19891272,Male,17_to_25,Motorcycle pillion passenger
54708,19893144,Male,26_to_39,Pedestrian
54709,19893073,Female,0_to_16,Passenger
54710,19893228,Male,17_to_25,Driver
54711,19895054,Male,40_to_64,Driver
54712,19891749,Male,17_to_25,Pedestrian
54713,19891088,Male,17_to_25,Driver
54714,19893125,Male,26_to_39,Passenger
54715,19891463,Male,17_to_25,Pedestrian
54716,19895132,Female,40_to_64,Driver
54717,19893048,Male,65_to_74,Driver
54718,19892037,Male,65_to_74,Pedestrian
54719,19891241,Male,40_to_64,Driver
54720,19891241,Male,17_to_25,Passenger
