Crash ID,Crash Type,Accident Type Dimension Index
19974071,Multiple,36050
19972069,Multiple,36051
19972138,Single,36052
19975120,Multiple,36053
19972334,Multiple,36054
19971034,Single,36055
19973118,Single,36056
19971364,Single,36057
19975127,Multiple,36058
19976009,Single,36059
19972074,Multiple,36060
19971145,Single,36061
19974004,Single,36062
19973046,Multiple,36063
19971368,Multiple,36064
19971211,Single,36065
19971405,Multiple,36066
19972278,Multiple,36067
19972208,Multiple,36068
19971378,Multiple,36069
19971207,Multiple,36070
19977023,Single,36071
19971232,Multiple,36072
19973071,Multiple,36073
19974085,Single,36074
19973021,Single,36075
19971313,Single,36076
19971480,Single,36077
19974073,Single,36078
19974040,Single,36079
19971256,Single,36080
19972314,Single,36081
19975123,Single,36082
19978012,Single,36083
19971370,Single,36084
19971224,Single,36085
19972164,Single,36086
19973075,Single,36087
19971298,Multiple,36088
19972108,Multiple,36089
19972321,Multiple,36090
19972166,Single,36091
19973142,Single,36092
19971004,Single,36093
19972261,Single,36094
19971076,Multiple,36095
19975056,Single,36096
19971276,Single,36097
19971191,Single,36098
19973107,Multiple,36099
19971220,Single,36100
19975042,Multiple,36101
19971288,Single,36102
19971275,Single,36103
19972155,Multiple,36104
19974033,Multiple,36105
19971308,Single,36106
19975001,Single,36107
19975068,Single,36108
19972029,Single,36109
19971221,Single,36110
19971357,Single,36111
19975158,Single,36112
19971309,Multiple,36113
19973309,Single,36114
19974032,Single,36115
19973022,Multiple,36116
19972346,Multiple,36117
19974068,Single,36118
19971321,Single,36119
19971216,Multiple,36120
19973105,Multiple,36121
19972250,Single,36122
19974100,Single,36123
19973159,Multiple,36124
19971175,Multiple,36125
19971459,Multiple,36126
19971029,Multiple,36127
19971164,Multiple,36128
19972329,Single,36129
19972275,Multiple,36130
19971061,Multiple,36131
19973055,Single,36132
19976011,Single,36133
19971142,Single,36134
19972101,Single,36135
19972319,Single,36136
19971487,Multiple,36137
19971094,Multiple,36138
19973004,Single,36139
19971040,Single,36140
19971121,Single,36141
19976029,Single,36142
19974082,Single,36143
19973063,Single,36144
19973011,Single,36145
19971299,Multiple,36146
19971122,Single,36147
19971397,Multiple,36148
19971246,Multiple,36149
19974077,Single,36150
19973090,Multiple,36151
19974081,Single,36152
19971161,Multiple,36153
19973241,Single,36154
19972117,Multiple,36155
19975154,Single,36156
19976004,Single,36157
19971057,Multiple,36158
19975006,Single,36159
19973243,Single,36160
19971043,Single,36161
19971227,Single,36162
19972147,Single,36163
19971380,Single,36164
19973111,Single,36165
19971007,Single,36166
19973226,Multiple,36167
19971508,Single,36168
19975036,Single,36169
19971339,Multiple,36170
19973060,Multiple,36171
19975015,Single,36172
19971154,Multiple,36173
19971176,Multiple,36174
19971114,Multiple,36175
19972129,Multiple,36176
19972184,Multiple,36177
19971225,Single,36178
19972142,Single,36179
19973194,Single,36180
19975054,Single,36181
19975173,Single,36182
19972118,Multiple,36183
19975131,Multiple,36184
19973210,Single,36185
19972268,Single,36186
19972243,Multiple,36187
19971330,Single,36188
19961024,Multiple,36189
19967036,Single,36190
19961097,Single,36191
19967050,Single,36192
19963280,Single,36193
19963272,Single,36194
19965043,Multiple,36195
19963337,Multiple,36196
19961275,Single,36197
19963099,Multiple,36198
19965002,Multiple,36199
19962113,Multiple,36200
19964142,Multiple,36201
19961101,Single,36202
19962349,Multiple,36203
19963306,Single,36204
19962071,Single,36205
19963084,Multiple,36206
19961019,Multiple,36207
19965056,Multiple,36208
19962007,Single,36209
19964155,Single,36210
19965156,Multiple,36211
19966032,Multiple,36212
19963051,Single,36213
19961269,Multiple,36214
19962060,Multiple,36215
19962212,Multiple,36216
19965183,Single,36217
19967055,Single,36218
19964088,Single,36219
19965121,Single,36220
19963210,Single,36221
19963302,Single,36222
19967032,Single,36223
19961396,Multiple,36224
19962021,Multiple,36225
19961351,Single,36226
19967006,Multiple,36227
19965128,Multiple,36228
19961350,Single,36229
19965078,Multiple,36230
19962193,Single,36231
19961474,Multiple,36232
19962032,Single,36233
19964072,Single,36234
19968007,Multiple,36235
19961043,Single,36236
19961288,Single,36237
19962080,Single,36238
19963014,Multiple,36239
19961315,Single,36240
19965021,Multiple,36241
19967048,Single,36242
19962290,Single,36243
19961157,Single,36244
19963172,Single,36245
19965170,Single,36246
19961370,Single,36247
19961445,Single,36248
19963049,Single,36249
19961450,Single,36250
19961134,Multiple,36251
19961037,Multiple,36252
19962136,Single,36253
19966040,Single,36254
19962081,Multiple,36255
19961499,Multiple,36256
19961455,Multiple,36257
19962185,Multiple,36258
19963196,Single,36259
19965159,Single,36260
19962009,Multiple,36261
19964139,Single,36262
19961018,Single,36263
19964162,Single,36264
19965089,Single,36265
19961259,Single,36266
19963122,Single,36267
19963249,Multiple,36268
19961237,Single,36269
19964064,Single,36270
19965137,Single,36271
19961270,Single,36272
19962335,Single,36273
19963161,Multiple,36274
19961107,Single,36275
19961064,Multiple,36276
19961479,Single,36277
19964020,Multiple,36278
19963003,Multiple,36279
19963315,Single,36280
19965175,Single,36281
19966031,Single,36282
19967028,Single,36283
19961482,Multiple,36284
19963183,Single,36285
19962261,Multiple,36286
19962150,Single,36287
19963026,Single,36288
19961510,Multiple,36289
19966038,Single,36290
19962168,Multiple,36291
19963326,Multiple,36292
19963334,Multiple,36293
19963127,Multiple,36294
19961358,Multiple,36295
19961191,Multiple,36296
19962340,Multiple,36297
19961027,Single,36298
19964141,Single,36299
19961407,Single,36300
19961336,Single,36301
19964007,Single,36302
19961392,Single,36303
19965203,Single,36304
19961012,Multiple,36305
19962064,Single,36306
19963319,Single,36307
19963050,Multiple,36308
19961426,Multiple,36309
19963016,Single,36310
19961136,Single,36311
19966022,Multiple,36312
19961245,Multiple,36313
19963166,Single,36314
19963273,Multiple,36315
19965006,Multiple,36316
19962062,Multiple,36317
19963269,Multiple,36318
19962036,Multiple,36319
19963214,Single,36320
19961503,Multiple,36321
19961307,Single,36322
19965046,Single,36323
19961353,Single,36324
19963182,Multiple,36325
19962270,Multiple,36326
19964033,Multiple,36327
19964001,Multiple,36328
19963177,Single,36329
19963072,Single,36330
19963226,Multiple,36331
19965199,Single,36332
19964015,Single,36333
19968011,Multiple,36334
19962011,Single,36335
19961438,Single,36336
19961176,Single,36337
19962031,Multiple,36338
19968012,Single,36339
19961146,Single,36340
19965139,Single,36341
19963243,Single,36342
19963152,Single,36343
19967046,Multiple,36344
19964079,Single,36345
19965142,Single,36346
19964050,Single,36347
19965094,Multiple,36348
19964091,Multiple,36349
19963293,Multiple,36350
19961170,Single,36351
19963136,Single,36352
19963313,Single,36353
19962121,Multiple,36354
19965174,Multiple,36355
19962255,Single,36356
19961491,Single,36357
19961057,Single,36358
19961017,Multiple,36359
19965024,Multiple,36360
19967027,Single,36361
19962369,Single,36362
19965068,Single,36363
19965074,Single,36364
19962044,Single,36365
19963144,Multiple,36366
19963012,Single,36367
19962320,Multiple,36368
19964036,Single,36369
19961325,Multiple,36370
19961021,Multiple,36371
19962122,Single,36372
19961190,Multiple,36373
19963270,Single,36374
19966034,Multiple,36375
19963215,Multiple,36376
19961319,Single,36377
19961324,Multiple,36378
19964057,Single,36379
19963047,Multiple,36380
19963042,Multiple,36381
19963116,Single,36382
19961412,Single,36383
19962284,Single,36384
19961035,Multiple,36385
19961506,Single,36386
19961128,Single,36387
19962166,Single,36388
19965040,Single,36389
19965070,Single,36390
19963171,Single,36391
19963327,Single,36392
19965027,Multiple,36393
19962314,Single,36394
19965064,Multiple,36395
19965107,Single,36396
19961456,Single,36397
19963157,Single,36398
19967034,Single,36399
19963169,Single,36400
19961371,Single,36401
19968010,Multiple,36402
19963010,Single,36403
19965141,Multiple,36404
19962365,Multiple,36405
19962375,Multiple,36406
19965207,Single,36407
19961248,Single,36408
19961087,Single,36409
19961199,Multiple,36410
19962221,Single,36411
19962345,Multiple,36412
19962049,Single,36413
19962067,Multiple,36414
19961006,Multiple,36415
19961466,Single,36416
19961296,Single,36417
19961080,Single,36418
19963187,Multiple,36419
19963076,Single,36420
19962119,Single,36421
19961305,Single,36422
19961106,Single,36423
19964029,Single,36424
19963184,Single,36425
19963008,Multiple,36426
19963310,Single,36427
19961515,Multiple,36428
19961268,Single,36429
19964041,Multiple,36430
19962297,Multiple,36431
19966005,Single,36432
19963077,Single,36433
19963301,Multiple,36434
19962306,Single,36435
19965119,Single,36436
19961335,Single,36437
19962344,Single,36438
19962217,Multiple,36439
19964096,Multiple,36440
19961459,Multiple,36441
19962372,Multiple,36442
19963330,Multiple,36443
19962174,Multiple,36444
19962257,Single,36445
19961505,Single,36446
19965176,Single,36447
19962051,Multiple,36448
19963140,Multiple,36449
19964109,Single,36450
19962342,Single,36451
19963063,Single,36452
19963022,Single,36453
19965005,Multiple,36454
19965109,Single,36455
19961420,Single,36456
19965023,Multiple,36457
19963278,Single,36458
19962162,Multiple,36459
19961184,Single,36460
19961475,Single,36461
19963204,Multiple,36462
19961297,Single,36463
19961472,Single,36464
19961069,Multiple,36465
19962260,Multiple,36466
19961271,Single,36467
19961409,Single,36468
19965102,Single,36469
19961223,Multiple,36470
19963304,Multiple,36471
19961048,Multiple,36472
19961518,Multiple,36473
19964039,Single,36474
19963059,Single,36475
19963192,Single,36476
19965081,Multiple,36477
19964097,Single,36478
19963237,Multiple,36479
19963149,Multiple,36480
19963132,Single,36481
19963043,Multiple,36482
19961402,Multiple,36483
19964077,Single,36484
19968017,Multiple,36485
19963078,Multiple,36486
19962341,Multiple,36487
19962008,Single,36488
19961313,Single,36489
19961179,Multiple,36490
19961328,Single,36491
19962286,Multiple,36492
19963320,Single,36493
19963277,Single,36494
19963200,Single,36495
19962247,Multiple,36496
19961387,Single,36497
19963234,Single,36498
19965050,Multiple,36499
19963262,Multiple,36500
19961513,Single,36501
19961252,Multiple,36502
19963044,Single,36503
19965213,Multiple,36504
19961264,Multiple,36505
19961075,Multiple,36506
19965166,Single,36507
19963071,Single,36508
19961337,Single,36509
19962111,Single,36510
19963229,Single,36511
19965157,Multiple,36512
19962022,Single,36513
19961042,Multiple,36514
19962271,Single,36515
19963255,Single,36516
19961181,Single,36517
19963185,Multiple,36518
19965130,Multiple,36519
19962347,Multiple,36520
19963208,Multiple,36521
19965118,Single,36522
19963259,Single,36523
19964085,Single,36524
19965075,Single,36525
19962055,Multiple,36526
19965193,Single,36527
19967031,Single,36528
19963283,Single,36529
19961413,Single,36530
19961520,Single,36531
19963104,Multiple,36532
19961379,Multiple,36533
19962301,Single,36534
19963274,Single,36535
19963090,Single,36536
19963119,Single,36537
19962107,Multiple,36538
19961144,Multiple,36539
19961347,Multiple,36540
19963153,Single,36541
19961457,Single,36542
19962152,Multiple,36543
19962061,Multiple,36544
19963070,Multiple,36545
19965019,Single,36546
19961405,Multiple,36547
19961430,Single,36548
19963167,Multiple,36549
19961362,Single,36550
19961046,Single,36551
19965133,Single,36552
19962100,Single,36553
19961232,Multiple,36554
19963126,Single,36555
19963223,Multiple,36556
19965067,Single,36557
19961470,Single,36558
19962164,Multiple,36559
19964144,Single,36560
19961375,Single,36561
19961238,Multiple,36562
19965146,Single,36563
19963247,Multiple,36564
19961530,Multiple,36565
19963328,Single,36566
19961010,Single,36567
19961156,Multiple,36568
19968013,Single,36569
19961496,Single,36570
19961056,Multiple,36571
19961377,Multiple,36572
19962047,Multiple,36573
19961217,Single,36574
19962151,Multiple,36575
19966051,Single,36576
19963013,Single,36577
19962346,Multiple,36578
19965025,Single,36579
19961110,Single,36580
19961127,Single,36581
19961488,Single,36582
19963138,Single,36583
19964026,Multiple,36584
19963241,Multiple,36585
19962353,Multiple,36586
19962237,Multiple,36587
19961103,Single,36588
19964154,Multiple,36589
19965080,Multiple,36590
19962256,Multiple,36591
19964076,Single,36592
19961060,Single,36593
19961173,Single,36594
19966001,Single,36595
19961309,Multiple,36596
19962125,Multiple,36597
19965065,Single,36598
19961372,Multiple,36599
19964094,Multiple,36600
19961044,Single,36601
19965047,Multiple,36602
19961008,Multiple,36603
19963291,Multiple,36604
19962173,Multiple,36605
19962370,Multiple,36606
19961257,Multiple,36607
19965132,Single,36608
19961033,Single,36609
19961512,Multiple,36610
19963308,Single,36611
19961299,Single,36612
19963240,Single,36613
19961224,Single,36614
19961300,Multiple,36615
19961529,Multiple,36616
19963282,Multiple,36617
19965186,Single,36618
19967003,Single,36619
19961137,Single,36620
19963258,Single,36621
19961284,Single,36622
19962025,Multiple,36623
19962108,Multiple,36624
19961397,Single,36625
19963036,Multiple,36626
19963264,Single,36627
19962131,Multiple,36628
19961165,Single,36629
19961487,Single,36630
19963266,Multiple,36631
19963023,Multiple,36632
19962042,Single,36633
19962084,Single,36634
19961433,Single,36635
19964080,Single,36636
19962088,Single,36637
19963225,Single,36638
19965145,Single,36639
19962110,Single,36640
19961507,Single,36641
19967033,Single,36642
19962352,Multiple,36643
19961367,Single,36644
19965169,Multiple,36645
19965017,Single,36646
19961094,Multiple,36647
19962362,Multiple,36648
19961255,Single,36649
19963186,Multiple,36650
19962310,Single,36651
19961286,Single,36652
19963251,Multiple,36653
19964089,Multiple,36654
19963053,Multiple,36655
19961025,Multiple,36656
19963095,Single,36657
19963257,Single,36658
19961497,Single,36659
19962239,Multiple,36660
19961169,Single,36661
19968004,Single,36662
19963125,Multiple,36663
19962144,Multiple,36664
19962154,Single,36665
19965153,Single,36666
19967052,Single,36667
19962300,Single,36668
19964107,Single,36669
19964047,Single,36670
19962279,Single,36671
19961225,Single,36672
19964074,Multiple,36673
19962046,Multiple,36674
19963227,Multiple,36675
19962316,Multiple,36676
19962253,Multiple,36677
19965084,Single,36678
19961159,Multiple,36679
19964060,Multiple,36680
19965051,Single,36681
19964140,Single,36682
19966027,Multiple,36683
19964117,Single,36684
19963336,Multiple,36685
19963303,Single,36686
19962206,Multiple,36687
19962236,Single,36688
19961220,Multiple,36689
19961385,Multiple,36690
19963018,Single,36691
19964004,Single,36692
19962371,Multiple,36693
19963081,Single,36694
19963028,Single,36695
19962076,Multiple,36696
19963024,Single,36697
19962053,Single,36698
19964110,Single,36699
19962224,Single,36700
19961172,Single,36701
19961016,Single,36702
19962379,Multiple,36703
19961292,Single,36704
19962323,Single,36705
19961074,Multiple,36706
19965091,Multiple,36707
19963147,Single,36708
19962177,Single,36709
19965041,Multiple,36710
19964137,Multiple,36711
19962282,Multiple,36712
19962380,Multiple,36713
19965099,Single,36714
19967038,Single,36715
19965219,Single,36716
19962366,Single,36717
19962378,Multiple,36718
19961003,Single,36719
19961308,Single,36720
19964095,Single,36721
19962230,Single,36722
19965095,Single,36723
19962143,Single,36724
19962015,Multiple,36725
19961124,Multiple,36726
19963145,Single,36727
19963056,Single,36728
19965026,Single,36729
19961327,Multiple,36730
19963143,Multiple,36731
19963129,Multiple,36732
19962179,Multiple,36733
19963333,Multiple,36734
19964082,Single,36735
19961322,Multiple,36736
19961461,Multiple,36737
19963179,Multiple,36738
19963105,Multiple,36739
19961251,Multiple,36740
19961476,Single,36741
19966024,Single,36742
19962066,Multiple,36743
19962229,Single,36744
19961162,Single,36745
19964035,Single,36746
19961376,Multiple,36747
19962139,Single,36748
19961389,Multiple,36749
19967043,Single,36750
19963121,Single,36751
19961338,Multiple,36752
19962319,Multiple,36753
19963114,Multiple,36754
19961531,Multiple,36755
19963261,Multiple,36756
19961153,Single,36757
19961421,Single,36758
19964023,Multiple,36759
19963312,Single,36760
19965076,Multiple,36761
19963295,Single,36762
19962063,Multiple,36763
19961039,Multiple,36764
19961494,Single,36765
19961341,Multiple,36766
19962012,Single,36767
19963180,Multiple,36768
19964114,Multiple,36769
19965090,Multiple,36770
19961471,Single,36771
19961214,Multiple,36772
19963021,Multiple,36773
19968002,Single,36774
19962147,Single,36775
19963096,Single,36776
19967026,Single,36777
19961400,Multiple,36778
19962043,Single,36779
19963060,Single,36780
19965151,Single,36781
19961425,Multiple,36782
19961141,Multiple,36783
19961163,Multiple,36784
19963112,Multiple,36785
19967056,Single,36786
19964123,Multiple,36787
19962264,Single,36788
19961089,Multiple,36789
19961417,Multiple,36790
19962075,Multiple,36791
19961239,Single,36792
19963155,Multiple,36793
19961081,Multiple,36794
19962070,Single,36795
19963163,Single,36796
19963244,Single,36797
19961467,Multiple,36798
19963080,Multiple,36799
19961050,Single,36800
19966044,Multiple,36801
19962308,Single,36802
19961277,Single,36803
19961357,Multiple,36804
19967030,Single,36805
19961374,Multiple,36806
19961100,Single,36807
19967005,Single,36808
19961049,Multiple,36809
19964071,Single,36810
19963232,Multiple,36811
19961517,Multiple,36812
19962018,Multiple,36813
19961312,Multiple,36814
19962094,Single,36815
19962246,Single,36816
19964093,Multiple,36817
19961410,Single,36818
19967051,Multiple,36819
19963233,Multiple,36820
19961242,Multiple,36821
19962364,Single,36822
19963287,Single,36823
19963314,Single,36824
19967053,Single,36825
19963300,Single,36826
19964160,Single,36827
19965030,Single,36828
19961423,Single,36829
19962360,Single,36830
19963069,Single,36831
19964101,Single,36832
19965116,Multiple,36833
19965126,Multiple,36834
19962181,Multiple,36835
19962231,Single,36836
19964073,Single,36837
19962105,Single,36838
19964006,Single,36839
19963175,Multiple,36840
19964075,Multiple,36841
19962254,Single,36842
19961234,Single,36843
19965216,Single,36844
19965029,Single,36845
19965214,Multiple,36846
19964030,Single,36847
19961014,Single,36848
19961145,Single,36849
19961147,Multiple,36850
19965140,Single,36851
19964061,Single,36852
19967042,Multiple,36853
19961536,Multiple,36854
19967007,Single,36855
19964066,Single,36856
19965035,Single,36857
19962149,Single,36858
19961285,Single,36859
19967013,Single,36860
19962140,Single,36861
19963055,Single,36862
19967054,Single,36863
19968006,Multiple,36864
19964031,Single,36865
19963107,Single,36866
19963220,Multiple,36867
19965181,Multiple,36868
19965189,Multiple,36869
19961230,Single,36870
19961492,Multiple,36871
19965136,Single,36872
19963290,Multiple,36873
19966050,Multiple,36874
19965150,Multiple,36875
19962248,Multiple,36876
19964052,Multiple,36877
19965110,Multiple,36878
19961034,Multiple,36879
19963005,Single,36880
19962252,Multiple,36881
19963197,Single,36882
19963011,Single,36883
19962355,Multiple,36884
19961130,Single,36885
19964105,Single,36886
19963039,Single,36887
19962292,Multiple,36888
19961168,Single,36889
19963190,Multiple,36890
19961209,Multiple,36891
19961493,Multiple,36892
19961186,Single,36893
19964043,Single,36894
19964017,Multiple,36895
19968016,Multiple,36896
19961195,Single,36897
19962266,Multiple,36898
19961477,Multiple,36899
19961201,Single,36900
19962325,Multiple,36901
19965180,Multiple,36902
19967039,Single,36903
19962327,Multiple,36904
19962210,Multiple,36905
19963004,Single,36906
19963276,Single,36907
19965200,Multiple,36908
19962376,Single,36909
19965042,Single,36910
19961399,Single,36911
19965004,Single,36912
19965168,Multiple,36913
19962123,Multiple,36914
19961272,Single,36915
19965079,Single,36916
19961478,Multiple,36917
19963019,Multiple,36918
19963242,Multiple,36919
19963033,Single,36920
19963268,Multiple,36921
19961177,Multiple,36922
19962138,Multiple,36923
19962272,Multiple,36924
19966007,Single,36925
19965204,Multiple,36926
19963311,Single,36927
19965034,Single,36928
19963117,Multiple,36929
19961105,Multiple,36930
19962245,Multiple,36931
19961395,Multiple,36932
19963001,Multiple,36933
19962201,Single,36934
19961256,Single,36935
19961160,Multiple,36936
19964009,Multiple,36937
19961502,Single,36938
19965100,Single,36939
19962339,Multiple,36940
19962170,Single,36941
19962232,Multiple,36942
19962374,Single,36943
19967047,Multiple,36944
19963325,Multiple,36945
19961082,Single,36946
19962069,Multiple,36947
19963086,Single,36948
19961390,Multiple,36949
19965077,Single,36950
19962082,Single,36951
19965209,Multiple,36952
19964159,Multiple,36953
19962259,Multiple,36954
19961005,Multiple,36955
19962098,Single,36956
19962275,Multiple,36957
19962287,Single,36958
19961429,Multiple,36959
19961193,Single,36960
19961151,Single,36961
19963162,Single,36962
19965208,Multiple,36963
19967016,Multiple,36964
19962321,Multiple,36965
19962363,Single,36966
19961215,Single,36967
19967045,Multiple,36968
19967040,Single,36969
19967037,Single,36970
19963286,Single,36971
19961133,Single,36972
19965018,Single,36973
19961302,Multiple,36974
19962294,Single,36975
19965148,Single,36976
19965143,Single,36977
19962202,Single,36978
19962038,Single,36979
19962172,Multiple,36980
19962222,Single,36981
19961263,Single,36982
19961432,Multiple,36983
19964135,Single,36984
19964136,Single,36985
19965217,Single,36986
19963218,Single,36987
19965202,Multiple,36988
19963032,Single,36989
19962268,Single,36990
19963294,Single,36991
19962281,Single,36992
19963281,Single,36993
19962200,Single,36994
19961114,Single,36995
19965092,Single,36996
19965032,Multiple,36997
19965212,Single,36998
19963067,Multiple,36999
19961093,Multiple,37000
19962313,Multiple,37001
19964146,Multiple,37002
19961490,Multiple,37003
19961243,Single,37004
19963007,Multiple,37005
19962017,Multiple,37006
19966003,Multiple,37007
19962377,Multiple,37008
19961076,Multiple,37009
19961066,Single,37010
19962161,Multiple,37011
19961501,Single,37012
19962160,Multiple,37013
19961398,Single,37014
19966019,Multiple,37015
19961265,Multiple,37016
19961115,Single,37017
19961119,Single,37018
19963288,Single,37019
19963199,Single,37020
19964037,Single,37021
19965191,Single,37022
19961422,Single,37023
19961062,Single,37024
19961320,Single,37025
19964008,Single,37026
19963038,Single,37027
19962250,Multiple,37028
19965009,Single,37029
19961538,Single,37030
19965201,Single,37031
19963097,Multiple,37032
19963062,Multiple,37033
19963198,Multiple,37034
19964090,Multiple,37035
19961452,Single,37036
19961401,Single,37037
19962041,Multiple,37038
19965044,Single,37039
19965196,Single,37040
19961121,Single,37041
19964158,Single,37042
19961441,Single,37043
19961294,Single,37044
19961464,Single,37045
19963134,Multiple,37046
19961349,Multiple,37047
19965152,Single,37048
19961460,Single,37049
19965135,Single,37050
19962002,Multiple,37051
19966004,Multiple,37052
19964056,Single,37053
19963141,Single,37054
19963052,Single,37055
19961291,Single,37056
19963073,Multiple,37057
19964027,Multiple,37058
19962183,Single,37059
19962065,Multiple,37060
19961123,Single,37061
19967041,Single,37062
19961125,Single,37063
19963323,Multiple,37064
19961526,Multiple,37065
19962274,Multiple,37066
19961463,Single,37067
19961447,Single,37068
19963307,Single,37069
19961352,Multiple,37070
19961213,Single,37071
19962303,Single,37072
19963275,Single,37073
19961246,Single,37074
19964067,Single,37075
19961298,Single,37076
19965049,Single,37077
19963219,Multiple,37078
19964022,Single,37079
19961276,Multiple,37080
19965011,Single,37081
19963156,Single,37082
19961469,Multiple,37083
19961102,Multiple,37084
19966018,Single,37085
19961458,Single,37086
19961023,Single,37087
19962195,Single,37088
19963191,Single,37089
19964129,Single,37090
19963065,Single,37091
19963111,Multiple,37092
19961212,Single,37093
19961279,Multiple,37094
19962086,Single,37095
19961483,Multiple,37096
19963115,Multiple,37097
19961481,Multiple,37098
19961365,Single,37099
19965053,Single,37100
19962328,Multiple,37101
19961404,Single,37102
19961161,Single,37103
19964021,Single,37104
19965062,Single,37105
19961058,Multiple,37106
19963332,Single,37107
19965190,Single,37108
19961235,Single,37109
19961185,Multiple,37110
19961104,Single,37111
19967008,Single,37112
19964040,Multiple,37113
19962180,Single,37114
19963239,Single,37115
19961158,Single,37116
19961386,Multiple,37117
19963236,Single,37118
19961473,Single,37119
19961437,Single,37120
19965061,Single,37121
19961381,Single,37122
19963189,Single,37123
19961020,Multiple,37124
19964145,Single,37125
19963130,Multiple,37126
19963109,Multiple,37127
19962040,Single,37128
19962169,Single,37129
19962336,Multiple,37130
19966039,Multiple,37131
19961504,Single,37132
19962326,Multiple,37133
19965218,Single,37134
19963194,Single,37135
19963150,Single,37136
19963040,Multiple,37137
19962102,Multiple,37138
19961282,Single,37139
19961267,Multiple,37140
19961126,Single,37141
19962078,Single,37142
19964116,Single,37143
19962358,Single,37144
19963228,Single,37145
19962003,Single,37146
19965120,Single,37147
19961178,Single,37148
19963309,Single,37149
19963106,Multiple,37150
19965020,Single,37151
19961067,Single,37152
19968001,Single,37153
19962367,Single,37154
19962056,Single,37155
19961138,Single,37156
19961295,Single,37157
19962368,Single,37158
19964086,Single,37159
19962163,Single,37160
19962153,Single,37161
19961118,Single,37162
19963238,Single,37163
19961061,Single,37164
19961040,Single,37165
19964118,Multiple,37166
19963009,Multiple,37167
19961394,Multiple,37168
19961314,Multiple,37169
19963148,Single,37170
19961318,Single,37171
19963118,Single,37172
19965083,Multiple,37173
19968009,Multiple,37174
19961139,Multiple,37175
19961204,Single,37176
19962112,Single,37177
19962262,Single,37178
19964130,Multiple,37179
19964104,Single,37180
19963265,Single,37181
19962115,Single,37182
19962299,Single,37183
19963061,Multiple,37184
19965194,Single,37185
19961442,Single,37186
19961416,Single,37187
19961015,Single,37188
19963035,Multiple,37189
19964068,Multiple,37190
19961028,Multiple,37191
19963085,Multiple,37192
19964038,Multiple,37193
19961226,Multiple,37194
19965220,Multiple,37195
19966037,Single,37196
19965163,Single,37197
19963271,Multiple,37198
19962097,Multiple,37199
19961330,Single,37200
19965087,Multiple,37201
19965182,Single,37202
19963135,Single,37203
19961356,Single,37204
19961196,Multiple,37205
19961355,Multiple,37206
19962050,Single,37207
19962114,Multiple,37208
19961415,Multiple,37209
19963201,Multiple,37210
19961528,Multiple,37211
19961495,Single,37212
19965167,Single,37213
19964016,Single,37214
19961306,Single,37215
19963193,Single,37216
19962203,Multiple,37217
19965071,Single,37218
19963322,Single,37219
19962133,Single,37220
19961525,Single,37221
19963318,Single,37222
19965038,Single,37223
19964081,Multiple,37224
19963338,Single,37225
19961155,Multiple,37226
19962141,Single,37227
19963139,Multiple,37228
19963296,Single,37229
19961516,Single,37230
19962204,Single,37231
19961148,Single,37232
19961373,Multiple,37233
19965013,Multiple,37234
19964147,Single,37235
19961135,Single,37236
19961026,Multiple,37237
19965134,Multiple,37238
19962045,Single,37239
19963250,Single,37240
19963098,Single,37241
19967009,Multiple,37242
19961359,Single,37243
19965114,Single,37244
19965001,Single,37245
19963317,Single,37246
19961317,Multiple,37247
19963037,Multiple,37248
19964083,Multiple,37249
19961329,Multiple,37250
19964119,Single,37251
19961174,Multiple,37252
19963221,Multiple,37253
19966052,Single,37254
19963195,Multiple,37255
19964025,Single,37256
19962234,Single,37257
19962285,Multiple,37258
19963015,Single,37259
19961411,Single,37260
19961247,Single,37261
19964151,Single,37262
19961189,Multiple,37263
19961091,Single,37264
19961068,Multiple,37265
19963207,Multiple,37266
19962196,Single,37267
19962211,Multiple,37268
19962317,Multiple,37269
19961332,Single,37270
19963027,Multiple,37271
19961077,Single,37272
19962278,Multiple,37273
19965012,Multiple,37274
19961065,Single,37275
19963041,Single,37276
19961434,Single,37277
19967018,Multiple,37278
19967015,Single,37279
19961132,Single,37280
19962331,Single,37281
19961391,Single,37282
19961211,Single,37283
19962068,Single,37284
19961419,Single,37285
19964019,Multiple,37286
19966014,Multiple,37287
19963316,Single,37288
19962295,Multiple,37289
19961527,Multiple,37290
19965144,Single,37291
19967022,Single,37292
19962307,Multiple,37293
19961342,Multiple,37294
19961261,Single,37295
19967023,Single,37296
19964069,Multiple,37297
19962130,Multiple,37298
19961334,Single,37299
19962106,Single,37300
19963092,Single,37301
19961122,Single,37302
19964011,Single,37303
19963298,Single,37304
19963212,Single,37305
19961219,Single,37306
19962104,Single,37307
19964103,Single,37308
19963029,Single,37309
19968005,Multiple,37310
19963230,Multiple,37311
19965173,Multiple,37312
19961524,Single,37313
19961045,Multiple,37314
19961175,Single,37315
19962228,Multiple,37316
19962357,Single,37317
19961004,Multiple,37318
19966041,Single,37319
19961331,Single,37320
19962178,Single,37321
19963245,Single,37322
19965060,Single,37323
19962072,Single,37324
19963159,Multiple,37325
19963017,Multiple,37326
19964058,Single,37327
19961096,Single,37328
19961498,Single,37329
19961227,Multiple,37330
19967020,Single,37331
19964132,Single,37332
19961465,Multiple,37333
19963075,Multiple,37334
19961192,Single,37335
19961112,Single,37336
19964059,Multiple,37337
19961055,Single,37338
19963046,Multiple,37339
